timestamp_s,accel_x_mps2,accel_y_mps2,gyro_z_radps,velocity_kmh,heading_rad
38.020,1.7144,-1.2269,-0.14385,35.695,1.15038
38.040,0.5636,-1.1153,-0.12941,35.638,1.14738
38.060,0.8182,-1.1701,-0.16553,35.523,1.14439
38.080,0.8443,-0.5849,-0.15662,35.587,1.14139
38.100,0.7623,-0.6437,-0.14376,35.558,1.13839
38.120,1.2759,-0.4440,-0.12483,35.490,1.13540
38.140,0.2583,-2.3340,-0.14670,35.538,1.13240
38.160,2.2133,-0.7024,-0.16831,35.175,1.12941
38.180,2.4317,1.7969,-0.14739,35.527,1.12641
38.200,0.5782,-1.5061,-0.14696,35.641,1.12342
38.220,0.6246,-2.1493,-0.17501,35.390,1.12042
38.240,1.2692,-2.5116,-0.13454,35.410,1.11743
38.260,0.2560,-2.6168,-0.18970,35.207,1.11444
38.280,0.6154,-2.3380,-0.13139,35.110,1.11145
38.300,1.5312,-0.2399,-0.16014,34.949,1.10846
38.320,0.6969,-1.7167,-0.18331,35.146,1.10546
38.340,0.0312,-2.9229,-0.12656,34.800,1.10247
38.360,-0.2878,-3.0912,-0.15182,34.736,1.09948
38.380,-0.6488,-1.9545,-0.16566,34.439,1.09649
38.400,0.9362,-0.1056,-0.14853,34.436,1.09351
38.420,0.6563,-2.9227,-0.15709,34.378,1.09052
38.440,1.2997,-0.1636,-0.16618,34.125,1.08753
38.460,2.6370,2.9608,-0.12819,34.384,1.08454
38.480,1.7758,0.8011,-0.15744,34.666,1.08156
38.500,1.7947,-0.8276,-0.13583,34.564,1.07857
38.520,1.1287,-0.2406,-0.13865,34.658,1.07559
38.540,1.3831,-0.4490,-0.14956,34.631,1.07261
38.560,2.4077,1.3147,-0.14940,34.675,1.06962
38.580,2.4234,1.2567,-0.17348,34.951,1.06664
38.600,1.9788,1.8527,-0.15602,34.903,1.06366
38.620,2.6933,0.6951,-0.15246,35.225,1.06068
38.640,0.8929,-1.6430,-0.12629,35.173,1.05770
38.660,2.7061,0.8270,-0.12924,35.156,1.05472
38.680,3.0764,2.1860,-0.12837,35.497,1.05175
38.700,0.9020,-2.4632,-0.15504,35.546,1.04877
38.720,0.8848,-2.6688,-0.14800,35.180,1.04579
38.740,0.2431,-2.4793,-0.14167,35.221,1.04282
38.760,0.0056,-4.0418,-0.12169,34.990,1.03985
38.780,-0.9827,-3.6836,-0.15272,34.691,1.03687
38.800,0.6711,-0.7335,-0.12845,34.521,1.03390
38.820,0.8691,-1.5801,-0.10103,34.580,1.03093
38.840,-0.8901,-3.0012,-0.17798,34.379,1.02796
38.860,0.1246,-2.8299,-0.13150,34.127,1.02499
38.880,1.4626,-0.4264,-0.12777,34.059,1.02203
38.900,1.4001,-1.1527,-0.16058,34.132,1.01906
38.920,-0.1499,-2.5884,-0.14460,34.006,1.01609
38.940,-0.5770,-4.0594,-0.16108,33.771,1.01313
38.960,-0.7230,-4.4413,-0.13947,33.380,1.01017
38.980,1.5913,-0.1579,-0.14497,33.240,1.00721
39.000,2.8518,1.9345,-0.15215,33.392,1.00424
39.020,3.1590,1.7825,-0.13856,33.573,1.00129
39.040,1.5865,-0.0503,-0.12385,33.715,0.99833
39.060,1.4057,-0.4249,-0.13552,33.683,0.99537
39.080,2.1284,0.7992,-0.13620,33.707,0.99242
39.100,1.4091,-0.4829,-0.12275,33.935,0.98946
39.120,0.5256,-1.6449,-0.17078,33.778,0.98651
39.140,0.5536,-2.6215,-0.13630,33.844,0.98356
39.160,-0.0074,-1.9355,-0.15709,33.507,0.98061
39.180,0.8632,-0.5466,-0.14752,33.630,0.97766
39.200,-0.0088,-2.0176,-0.13699,33.549,0.97471
39.220,0.6927,-1.4380,-0.11630,33.341,0.97177
39.240,1.8472,-0.8035,-0.20371,33.480,0.96882
39.260,-0.1327,-3.4865,-0.13021,33.280,0.96588
39.280,2.5280,-0.2761,-0.16550,33.124,0.96294
39.300,0.9473,-0.4054,-0.13891,33.400,0.96000
39.320,-0.3527,-2.2169,-0.12283,33.212,0.95706
39.340,0.7250,-1.4652,-0.17085,33.094,0.95412
39.360,0.9692,-1.1715,-0.15236,32.971,0.95118
39.380,0.1014,-2.2531,-0.13305,33.112,0.94825
39.400,0.9251,-1.5656,-0.15178,32.782,0.94532
39.420,1.5918,-1.1386,-0.16809,33.007,0.94239
39.440,0.4373,-0.9729,-0.14107,32.963,0.93946
39.460,0.5362,-2.0630,-0.16291,32.906,0.93653
39.480,0.2329,-1.1262,-0.13683,32.745,0.93360
39.500,2.1648,0.1139,-0.13718,32.718,0.93068
39.520,2.8378,0.7934,-0.16002,32.983,0.92776
39.540,1.0729,-2.1798,-0.13418,33.021,0.92484
39.560,0.4893,-3.0609,-0.14979,32.854,0.92192
39.580,2.0484,-0.9442,-0.12828,32.791,0.91900
39.600,1.4312,0.2762,-0.14818,32.887,0.91608
39.620,0.6024,-1.5153,-0.14815,32.903,0.91317
39.640,2.0956,0.4013,-0.13361,32.856,0.91026
39.660,1.9942,0.4199,-0.10797,32.965,0.90735
39.680,0.4351,-1.7154,-0.13567,33.030,0.90444
39.700,-2.0862,-3.9893,-0.10957,32.836,0.90153
39.720,0.4062,-1.7551,-0.14756,32.491,0.89863
39.740,3.2610,1.2193,-0.12442,32.582,0.89572
39.760,1.5990,0.0396,-0.12271,32.916,0.89282
39.780,0.4793,-1.1101,-0.13409,32.768,0.88992
39.800,2.4045,0.7265,-0.11856,32.743,0.88703
39.820,2.9946,2.1628,-0.13420,32.987,0.88413
39.840,2.8142,0.8427,-0.12386,33.300,0.88124
39.860,2.2214,1.0260,-0.13592,33.311,0.87835
39.880,2.3213,1.4304,-0.16012,33.536,0.87546
39.900,1.0771,-0.2387,-0.13970,33.671,0.87257
39.920,-1.1668,-3.9350,-0.15401,33.571,0.86969
39.940,-1.5802,-3.4151,-0.17775,33.208,0.86680
39.960,0.4799,-1.0265,-0.11582,33.044,0.86392
39.980,0.9403,0.0309,-0.14680,33.111,0.86104
40.000,0.9106,-0.7394,-0.14446,33.186,0.85817
40.020,0.6543,-2.7371,-0.14889,33.096,0.85529
40.040,-0.8471,-3.2204,-0.16832,32.941,0.85242
40.060,-1.9594,-5.0216,-0.15041,32.653,0.84955
40.080,-0.2827,-2.2603,-0.11346,32.351,0.84668
40.100,-0.1397,-2.6621,-0.15568,32.329,0.84382
40.120,-0.1224,-2.2840,-0.13589,32.046,0.84095
40.140,0.7498,-1.2300,-0.14985,32.043,0.83809
40.160,-0.4356,-1.6145,-0.13305,31.899,0.83523
40.180,2.8264,0.6472,-0.12750,31.822,0.83237
40.200,2.3484,1.4183,-0.10100,32.205,0.82952
40.220,0.8032,-1.4907,-0.14234,32.214,0.82667
40.240,-0.0934,-0.9889,-0.12060,32.152,0.82382
40.260,-0.3254,-2.1075,-0.16343,32.121,0.82097
40.280,0.1718,-1.0342,-0.13166,31.855,0.81812
40.300,2.9207,0.6581,-0.12196,32.096,0.81528
40.320,2.3846,-0.8180,-0.10257,32.249,0.81244
40.340,-0.0006,-1.1497,-0.14815,32.153,0.80960
40.360,0.6232,-1.3147,-0.15420,32.195,0.80677
40.380,0.8040,-1.4655,-0.16141,32.074,0.80393
40.400,0.1110,-1.7641,-0.16491,32.145,0.80110
40.420,0.2550,-1.6174,-0.14824,31.903,0.79828
40.440,1.9371,0.2989,-0.15751,31.951,0.79545
40.460,3.2988,0.4149,-0.14463,32.222,0.79263
40.480,1.0207,-1.4405,-0.16503,32.302,0.78981
40.500,1.5397,-0.5860,-0.11037,32.196,0.78699
40.520,3.4827,1.9535,-0.12738,32.367,0.78417
40.540,3.6587,1.9377,-0.11257,32.718,0.78136
40.560,1.1404,-0.0767,-0.13493,32.849,0.77855
40.580,0.6816,-1.7424,-0.13255,32.867,0.77574
40.600,0.3731,-1.7450,-0.17127,32.722,0.77294
40.620,3.2008,1.3208,-0.14675,32.801,0.77013
40.640,1.1381,-0.9492,-0.17049,33.147,0.76734
40.660,0.2889,-1.9633,-0.16157,32.784,0.76454
40.680,2.2986,0.6638,-0.13133,32.960,0.76174
40.700,2.6147,0.1550,-0.13985,32.986,0.75895
40.720,1.6571,0.4724,-0.12956,33.259,0.75616
40.740,-0.7337,-3.3635,-0.12764,33.236,0.75338
40.760,0.8972,-0.9665,-0.13779,32.846,0.75060
40.780,1.7932,-0.0397,-0.07159,33.205,0.74782
40.800,0.0341,-1.7421,-0.14217,32.996,0.74504
40.820,1.5181,0.5653,-0.11305,33.140,0.74226
40.840,0.9509,-0.6127,-0.13475,33.117,0.73949
40.860,1.1721,-1.5298,-0.13553,33.110,0.73672
40.880,0.5937,-1.2245,-0.11187,33.135,0.73396
40.900,1.0136,-1.0291,-0.11009,33.037,0.73119
40.920,0.9352,-0.1428,-0.14617,33.070,0.72843
40.940,1.4111,-0.2411,-0.13684,33.126,0.72568
40.960,0.9916,-0.5203,-0.11708,33.270,0.72292
40.980,1.4073,-0.9091,-0.12841,33.292,0.72017
41.000,2.6518,0.1157,-0.15957,33.350,0.71742
41.020,1.3655,-0.7282,-0.13722,33.589,0.71468
41.040,0.1527,-1.8608,-0.13551,33.426,0.71194
41.060,0.5825,-0.4286,-0.14321,33.439,0.70920
41.080,2.5079,-0.1400,-0.11979,33.525,0.70646
41.100,1.6768,-0.3113,-0.15469,33.711,0.70373
41.120,1.6042,-0.8893,-0.12835,33.700,0.70100
41.140,0.1366,-0.8984,-0.08979,33.718,0.69827
41.160,1.2872,0.0613,-0.11674,33.656,0.69555
41.180,1.8884,0.2163,-0.15404,33.879,0.69283
41.200,0.4725,-0.7266,-0.14935,33.821,0.69011
41.220,1.1068,-0.6402,-0.13407,33.945,0.68739
41.240,1.3507,-1.1037,-0.12672,33.926,0.68468
41.260,-0.1296,-2.3744,-0.11972,33.932,0.68198
41.280,-0.4481,-2.2756,-0.12014,33.712,0.67927
41.300,1.5819,-1.6610,-0.12607,33.722,0.67657
41.320,-0.4785,-2.6111,-0.13615,33.717,0.67387
41.340,-1.2387,-2.7210,-0.15907,33.450,0.67118
41.360,-0.5649,-1.2941,-0.11979,33.316,0.66849
41.380,-0.6146,-2.1808,-0.10814,33.235,0.66580
41.400,-2.5663,-3.0712,-0.11841,32.959,0.66311
41.420,1.5552,-1.1143,-0.08847,32.740,0.66043
41.440,1.6131,-0.2327,-0.09385,33.005,0.65775
41.460,-1.0607,-2.2219,-0.11147,32.819,0.65508
41.480,-0.6429,-2.7773,-0.16251,32.665,0.65241
41.500,0.7247,-0.7523,-0.13264,32.414,0.64974
41.520,3.0566,0.1761,-0.10723,32.635,0.64708
41.540,1.6718,0.0093,-0.13679,32.800,0.64442
41.560,0.9913,-0.3925,-0.10840,32.857,0.64176
41.580,0.6087,-1.9607,-0.11869,32.873,0.63910
41.600,0.2294,-1.6895,-0.11939,32.784,0.63645
41.620,-0.0734,-1.7989,-0.13352,32.733,0.63381
41.640,0.8620,-1.6589,-0.11908,32.612,0.63116
41.660,2.6338,0.0147,-0.08865,32.730,0.62852
41.680,2.2881,0.0692,-0.10948,32.855,0.62589
41.700,3.9139,0.8384,-0.11389,33.019,0.62326
41.720,2.9449,0.6763,-0.10019,33.388,0.62063
41.740,2.4651,0.4467,-0.13323,33.515,0.61800
41.760,2.3213,-0.2644,-0.12315,33.629,0.61538
41.780,0.8475,-0.9439,-0.11612,33.810,0.61276
41.800,-0.5785,-2.2086,-0.13123,33.532,0.61015
41.820,-0.6200,-1.8759,-0.11117,33.533,0.60754
41.840,0.0871,-1.1898,-0.16137,33.261,0.60493
41.860,1.2506,0.1501,-0.15615,33.545,0.60233
41.880,2.0126,-0.3815,-0.12695,33.456,0.59973
41.900,3.4012,1.3198,-0.13057,33.775,0.59713
41.920,1.0462,-0.2223,-0.12825,33.966,0.59454
41.940,-1.7150,-2.9716,-0.11280,33.867,0.59195
41.960,-2.5141,-2.6860,-0.10766,33.568,0.58937
41.980,0.9748,-1.3579,-0.10903,33.366,0.58679
42.000,1.6239,-0.0871,-0.11598,33.553,0.58421
42.020,-0.5456,-1.9695,-0.11685,33.495,0.58164
42.040,-1.4880,-2.4193,-0.15306,33.228,0.57907
42.060,3.0831,0.0274,-0.13906,33.188,0.57650
42.080,3.9414,1.3230,-0.11804,33.493,0.57394
42.100,1.9672,-0.7838,-0.10737,33.782,0.57138
42.120,1.3015,-0.4040,-0.13741,33.697,0.56883
42.140,2.0981,-0.4486,-0.11824,33.753,0.56628
42.160,-0.8468,-1.2842,-0.08933,33.863,0.56373
42.180,-1.1036,-1.8517,-0.07952,33.597,0.56119
42.200,0.2955,-2.0713,-0.10701,33.501,0.55866
42.220,0.8474,-1.5229,-0.14094,33.428,0.55612
42.240,0.8193,-1.5679,-0.10940,33.500,0.55359
42.260,-1.7548,-1.9724,-0.14122,33.409,0.55107
42.280,-0.4998,-1.8012,-0.09489,33.157,0.54854
42.300,0.1148,-0.8200,-0.12013,33.215,0.54603
42.320,-1.8894,-1.8418,-0.10883,33.100,0.54351
42.340,-2.3112,-2.6023,-0.11846,32.879,0.54100
42.360,-1.0981,-1.3108,-0.11830,32.658,0.53850
42.380,1.6146,-0.0738,-0.08860,32.618,0.53600
42.400,1.6937,-0.5104,-0.14008,32.879,0.53350
42.420,1.3174,-0.1001,-0.11723,32.848,0.53101
42.440,-0.0917,-1.9084,-0.09685,33.041,0.52852
42.460,-2.1355,-2.7067,-0.09280,32.637,0.52604
42.480,-0.6953,-2.5367,-0.11863,32.486,0.52356
42.500,-1.3647,-1.5658,-0.13681,32.259,0.52108
42.520,1.2795,-0.6848,-0.13371,32.210,0.51861
42.540,0.8861,-0.8715,-0.11247,32.349,0.51614
42.560,-1.5829,-2.2652,-0.11497,32.250,0.51368
42.580,-0.0530,-0.3864,-0.12016,32.026,0.51122
42.600,1.1501,-0.8783,-0.09653,32.197,0.50877
42.620,0.4315,-0.6346,-0.12015,32.060,0.50632
42.640,0.9650,-2.3856,-0.13882,32.109,0.50387
42.660,-0.0383,-1.0201,-0.13413,31.989,0.50143
42.680,1.2835,-0.9669,-0.13513,32.082,0.49899
42.700,0.8115,-0.5666,-0.12854,32.013,0.49656
42.720,1.7064,0.2358,-0.11302,32.156,0.49413
42.740,4.0538,0.2744,-0.13051,32.268,0.49171
42.760,2.9011,1.2201,-0.12940,32.668,0.48929
42.780,0.0463,-1.1765,-0.11727,32.653,0.48687
42.800,-2.5309,-2.0901,-0.13541,32.478,0.48446
42.820,-0.9350,-1.9864,-0.06440,32.269,0.48206
42.840,-0.0852,-0.9879,-0.10555,32.161,0.47965
42.860,-0.1279,-1.5275,-0.08465,32.229,0.47726
42.880,0.6112,-0.6318,-0.13411,32.100,0.47486
42.900,2.6912,-0.1324,-0.10759,32.374,0.47248
42.920,-0.4911,-1.6331,-0.10648,32.410,0.47009
42.940,-0.5761,-1.4649,-0.09159,32.234,0.46771
42.960,-0.5946,-1.7212,-0.11428,32.151,0.46534
42.980,-0.3831,-1.0385,-0.15110,32.036,0.46297
43.000,-0.8471,-1.0094,-0.11382,32.068,0.46060
43.020,0.3540,-0.5183,-0.11960,31.883,0.45824
43.040,1.0186,0.0962,-0.12974,32.114,0.45589
43.060,0.0414,-1.3499,-0.14336,32.050,0.45354
43.080,0.8368,-0.3991,-0.08770,32.007,0.45119
43.100,0.4540,-1.1242,-0.10400,32.173,0.44885
43.120,-0.3446,-1.7700,-0.10891,32.039,0.44651
43.140,2.4090,0.1153,-0.12383,32.038,0.44418
43.160,3.0133,0.3293,-0.11007,32.361,0.44185
43.180,1.5726,-0.6907,-0.07623,32.435,0.43953
43.200,0.4793,-0.8079,-0.07472,32.488,0.43721
43.220,-1.6214,-1.9896,-0.11187,32.402,0.43490
43.240,1.3368,-1.1136,-0.13467,32.223,0.43259
43.260,1.6919,-0.6203,-0.12986,32.538,0.43028
43.280,2.3392,-0.0785,-0.10539,32.509,0.42798
43.300,2.0335,-0.1321,-0.09801,32.851,0.42569
43.320,0.9891,-0.2119,-0.09712,32.728,0.42340
43.340,1.8476,-0.2554,-0.08001,32.953,0.42112
43.360,1.2746,-1.0905,-0.10605,32.916,0.41884
43.380,2.9009,-0.4706,-0.09398,32.992,0.41656
43.400,1.4887,-0.9088,-0.11809,33.211,0.41429
43.420,1.6203,-0.4445,-0.09455,33.290,0.41203
43.440,-0.4581,-0.7336,-0.10294,33.434,0.40977
43.460,-1.4353,-2.0508,-0.08092,33.153,0.40751
43.480,2.1237,0.0796,-0.11288,33.070,0.40526
43.500,3.2369,0.1307,-0.13122,33.438,0.40301
43.520,0.8033,-0.6299,-0.08980,33.397,0.40077
43.540,0.2765,-0.4551,-0.15789,33.454,0.39854
43.560,-0.8066,-0.8283,-0.10641,33.425,0.39631
43.580,-2.3074,-1.9816,-0.08727,33.313,0.39408
43.600,-3.2670,-3.0242,-0.13227,33.044,0.39186
43.620,0.9508,-0.2815,-0.11807,32.839,0.38965
43.640,2.8470,-0.0799,-0.05092,33.142,0.38744
43.660,-0.8706,-1.4460,-0.11244,33.127,0.38523
43.680,-1.5167,-1.8038,-0.09392,32.913,0.38303
43.700,0.1426,-1.1289,-0.09259,32.751,0.38084
43.720,0.0012,-1.5368,-0.11410,32.908,0.37865
43.740,-1.5794,-1.8645,-0.10394,32.737,0.37646
43.760,-1.9790,-1.2087,-0.09924,32.625,0.37428
43.780,-1.5752,-1.9836,-0.07424,32.424,0.37211
43.800,0.7442,-0.6626,-0.13331,32.197,0.36994
43.820,2.5647,-0.2682,-0.09232,32.494,0.36778
43.840,-0.0135,-0.7078,-0.11468,32.469,0.36562
43.860,-0.9092,-1.6457,-0.08054,32.411,0.36347
43.880,0.9279,-0.7201,-0.11077,32.302,0.36132
43.900,1.5234,-0.7203,-0.11465,32.431,0.35917
43.920,0.9528,-0.3413,-0.10676,32.442,0.35704
43.940,0.8808,-1.0857,-0.10599,32.494,0.35490
43.960,0.2328,-0.2443,-0.08249,32.519,0.35278
43.980,-0.3802,-1.0085,-0.10492,32.455,0.35065
44.000,-1.5363,-1.2839,-0.10667,32.368,0.34854
44.020,-2.3585,-1.5580,-0.11814,32.056,0.34643
44.040,2.1546,-0.6940,-0.09416,31.967,0.34432
44.060,0.9936,-0.3466,-0.10921,32.357,0.34222
44.080,-1.1401,-1.1345,-0.08532,32.134,0.34012
44.100,0.9033,-0.4051,-0.10628,32.134,0.33803
44.120,2.8837,-0.2218,-0.10030,32.195,0.33595
44.140,4.4693,1.2340,-0.09978,32.410,0.33387
44.160,2.1959,-0.2031,-0.07437,32.888,0.33180
44.180,-1.3686,-1.4419,-0.14888,32.817,0.32973
44.200,0.4623,-0.4517,-0.08512,32.659,0.32767
44.220,1.5674,-0.6004,-0.07970,32.850,0.32561
44.240,3.8905,-0.5509,-0.09373,32.888,0.32356
44.260,2.4403,1.0852,-0.10973,33.249,0.32151
44.280,-0.0363,-0.6112,-0.10478,33.380,0.31947
44.300,-0.9000,-1.7993,-0.10299,33.260,0.31743
44.320,0.7891,-0.5405,-0.11240,33.224,0.31540
44.340,1.7503,-0.5258,-0.10401,33.300,0.31338
44.360,-1.6979,-3.8403,-0.11014,33.390,0.31136
44.380,-3.0750,-2.1787,-0.09560,33.186,0.30935
44.400,-4.0066,-2.1387,-0.08762,32.840,0.30734
44.420,-1.5261,-0.8718,-0.11607,32.551,0.30534
44.440,0.8745,-0.7733,-0.13288,32.662,0.30334
44.460,-2.4977,-1.4985,-0.07521,32.635,0.30135
44.480,-3.4507,-1.4723,-0.10301,32.304,0.29937
44.500,-3.0101,-1.4897,-0.08242,32.205,0.29739
44.520,-2.4925,-1.9539,-0.09914,31.857,0.29541
44.540,-1.0607,-1.6217,-0.11347,31.809,0.29344
44.560,-1.4052,-1.4833,-0.08526,31.653,0.29148
44.580,-0.4302,-1.4603,-0.10592,31.553,0.28952
44.600,1.0379,-1.4628,-0.10155,31.538,0.28757
44.620,0.6901,-0.6127,-0.13200,31.571,0.28563
44.640,2.0144,0.0694,-0.13169,31.581,0.28369
44.660,5.3006,0.5480,-0.06778,31.814,0.28175
44.680,4.6592,-0.0935,-0.10686,32.246,0.27982
44.700,0.7490,-1.7688,-0.10390,32.400,0.27790
44.720,1.1189,-0.6355,-0.09905,32.365,0.27598
44.740,-0.0048,-0.8044,-0.08468,32.501,0.27407
44.760,-1.5723,-1.9959,-0.14751,32.370,0.27217
44.780,-1.1570,-0.8221,-0.02671,32.221,0.27027
44.800,-0.3727,-0.6883,-0.08521,32.064,0.26837
44.820,1.9774,-0.2354,-0.05456,32.117,0.26649
44.840,3.9191,0.8320,-0.13117,32.340,0.26460
44.860,4.7102,0.1032,-0.09331,32.740,0.26273
44.880,2.6761,0.0378,-0.10667,32.979,0.26086
44.900,0.6119,-0.8592,-0.07840,33.104,0.25899
44.920,-0.1771,-0.9841,-0.07868,32.980,0.25713
44.940,1.3239,0.4170,-0.10254,32.994,0.25528
44.960,1.2432,-0.3837,-0.09151,33.092,0.25343
44.980,2.3115,-0.8598,-0.09611,33.070,0.25159
45.000,2.0707,-0.6621,-0.05621,33.405,0.24976
45.020,-2.2670,-0.9361,-0.07195,33.258,0.24793
45.040,0.3116,-1.5368,-0.06413,33.129,0.24611
45.060,2.7186,-0.5280,-0.09135,33.197,0.24429
45.080,-0.2202,-1.1473,-0.06743,33.559,0.24248
45.100,-3.0673,-1.7361,-0.06183,33.232,0.24067
45.120,0.6685,-0.2637,-0.10257,33.080,0.23887
45.140,1.3482,-0.3452,-0.06670,33.312,0.23708
45.160,1.6108,-0.3315,-0.07907,33.190,0.23529
45.180,1.2631,-0.2927,-0.04521,33.560,0.23351
45.200,0.5965,-0.2470,-0.08276,33.413,0.23174
45.220,1.6273,-1.1048,-0.08627,33.606,0.22997
45.240,0.3541,-0.6945,-0.09975,33.590,0.22820
45.260,-0.4184,-0.8202,-0.06189,33.672,0.22645
45.280,-3.4671,-1.6485,-0.10559,33.486,0.22470
45.300,-0.7334,-1.2754,-0.08664,33.197,0.22295
45.320,0.5137,-0.2484,-0.09978,33.336,0.22121
45.340,-2.5412,-1.1964,-0.12348,33.241,0.21948
45.360,-2.0591,-0.8620,-0.07545,33.076,0.21775
45.380,-2.4836,-0.8995,-0.07197,32.877,0.21603
45.400,0.1990,-0.9806,-0.08952,32.689,0.21432
45.420,1.4914,-0.6869,-0.05779,32.932,0.21261
45.440,-1.3915,-1.3054,-0.09292,32.766,0.21091
45.460,1.7739,-0.4808,-0.04435,32.669,0.20921
45.480,1.8389,-0.5805,-0.05791,33.023,0.20752
45.500,-0.2246,-1.3992,-0.09110,32.945,0.20584
45.520,0.9918,-1.5713,-0.13061,32.944,0.20416
45.540,0.3424,-1.3768,-0.08423,33.010,0.20249
45.560,-0.7786,-1.1416,-0.05967,32.957,0.20083
45.580,0.5433,-0.3305,-0.05403,32.833,0.19917
45.600,2.0720,-0.8406,-0.03418,33.063,0.19752
45.620,0.2302,-0.8946,-0.06523,33.121,0.19587
45.640,-2.2299,-1.1208,-0.05133,33.007,0.19423
45.660,-2.6858,-1.4997,-0.08005,32.758,0.19260
45.680,-2.6024,-1.8723,-0.10740,32.549,0.19097
45.700,-3.1970,-1.7179,-0.08153,32.365,0.18935
45.720,-1.2824,-0.8282,-0.06330,31.977,0.18774
45.740,1.4282,-0.4459,-0.07955,32.188,0.18613
45.760,0.4394,-0.0135,-0.10017,32.207,0.18453
45.780,-0.7864,-0.1001,-0.06923,32.303,0.18293
45.800,-2.2176,-0.4494,-0.06403,32.048,0.18134
45.820,-0.3798,-0.9394,-0.07891,31.961,0.17976
45.840,-0.2181,0.0358,-0.06164,31.917,0.17819
45.860,-0.6195,-1.1569,-0.07935,31.931,0.17662
45.880,-1.5993,-0.8651,-0.08713,31.894,0.17505
45.900,-0.3778,-0.5145,-0.05058,31.670,0.17350
45.920,2.1247,-0.3711,-0.05659,31.866,0.17194
45.940,1.5555,-0.6209,-0.07765,31.994,0.17040
45.960,1.7101,-0.5033,-0.06852,32.008,0.16886
45.980,2.7406,0.0752,-0.03527,32.193,0.16733
46.000,3.3554,-0.0708,-0.04943,32.411,0.16581
46.020,1.6038,-0.2272,-0.11172,32.662,0.16429
46.040,-0.5745,-0.2930,-0.07085,32.691,0.16278
46.060,-0.6010,-1.5257,-0.08093,32.634,0.16127
46.080,1.1255,-0.6130,-0.10633,32.548,0.15977
46.100,0.5498,-0.6980,-0.10589,32.708,0.15828
46.120,-2.2600,-1.7158,-0.07620,32.582,0.15679
46.140,-0.3413,-0.8553,-0.09324,32.418,0.15531
46.160,1.4437,-0.6042,-0.08735,32.518,0.15384
46.180,1.5584,-0.8540,-0.05484,32.612,0.15238
46.200,-0.6471,-0.7784,-0.07001,32.726,0.15092
46.220,-0.3448,-1.1382,-0.07375,32.573,0.14946
46.240,1.5703,-0.7011,-0.05393,32.628,0.14802
46.260,0.2341,-0.3250,-0.08043,32.792,0.14658
46.280,-1.5222,-1.1781,-0.06531,32.706,0.14514
46.300,-1.0459,-1.3225,-0.04411,32.658,0.14371
46.320,1.3383,-0.1700,-0.05580,32.604,0.14229
46.340,3.2258,0.1070,-0.08042,32.878,0.14088
46.360,-0.0970,-0.7828,-0.08080,33.040,0.13947
46.380,-4.0297,-1.5523,-0.07888,32.798,0.13807
46.400,-0.6757,-1.6171,-0.07464,32.525,0.13668
46.420,0.9928,-0.9005,-0.02978,32.642,0.13529
46.440,0.2252,-0.2067,-0.03707,32.603,0.13391
46.460,0.8133,-0.5530,-0.05187,32.699,0.13254
46.480,2.4560,0.1287,-0.05064,32.747,0.13117
46.500,-0.7307,-1.0136,-0.03657,32.929,0.12981
46.520,-2.3276,-1.4106,-0.05422,32.636,0.12846
46.540,-0.3826,-1.4610,-0.08934,32.537,0.12711
46.560,0.6094,-1.5079,-0.04609,32.583,0.12577
46.580,-1.3543,-1.8541,-0.07903,32.625,0.12444
46.600,-1.7971,-1.5986,-0.04704,32.454,0.12311
46.620,-1.7321,-0.2151,-0.04592,32.359,0.12179
46.640,-0.9356,-0.4149,-0.03160,32.254,0.12047
46.660,1.2383,-0.5601,-0.06681,32.262,0.11917
46.680,0.4244,-0.5622,-0.07662,32.388,0.11787
46.700,0.4479,-0.2523,-0.05401,32.338,0.11657
46.720,-2.7803,-0.5570,-0.03028,32.311,0.11529
46.740,-3.4805,-1.4109,-0.09595,31.934,0.11401
46.760,1.2443,-0.6646,-0.06946,31.743,0.11274
46.780,-0.3020,-0.9808,-0.04522,32.076,0.11147
46.800,-1.2234,-0.8032,-0.04901,31.768,0.11021
46.820,0.7623,0.0038,-0.05278,32.013,0.10896
46.840,-2.7818,-0.9145,-0.05586,31.960,0.10771
46.860,-0.0910,-0.8201,-0.04857,31.606,0.10647
46.880,3.2553,-0.6302,-0.06625,31.869,0.10524
46.900,1.1379,-1.1188,-0.04647,32.100,0.10402
46.920,0.6243,0.0598,-0.07009,32.009,0.10280
46.940,1.7986,-0.8569,-0.05294,32.165,0.10159
46.960,-0.4965,-0.8191,-0.08440,32.101,0.10038
46.980,0.1633,-0.1061,-0.07493,32.111,0.09918
47.000,-0.0032,0.0614,-0.05572,32.140,0.09799
47.020,0.5173,-0.6923,-0.06051,32.099,0.09681
47.040,0.3083,-0.0066,-0.07009,32.193,0.09563
47.060,-0.0808,0.4640,-0.05048,32.263,0.09446
47.080,-0.4266,0.1054,-0.03854,32.169,0.09330
47.100,-0.2439,-0.7559,-0.06687,32.222,0.09214
47.120,-0.7794,-0.1338,-0.03372,32.128,0.09099
47.140,-0.0352,-0.8691,-0.04459,32.152,0.08985
47.160,0.0205,-0.6393,-0.02542,32.063,0.08872
47.180,2.4272,-0.2075,-0.04801,32.080,0.08759
47.200,1.6212,-0.7388,-0.06118,32.368,0.08647
47.220,-2.9008,-1.3213,-0.04034,32.251,0.08535
47.240,-0.0938,-0.7182,-0.04375,31.987,0.08424
