timestamp_s,x_m,y_m,speed_kmh,heading_rad
48.540,114.1445,330.5425,31.160,0.02748
48.560,114.3166,330.5471,30.992,0.02685
48.580,114.4891,330.5517,31.065,0.02622
48.600,114.6629,330.5561,31.286,0.02560
48.620,114.8366,330.5605,31.273,0.02499
48.640,115.0103,330.5647,31.289,0.02438
48.660,115.1836,330.5688,31.190,0.02378
48.680,115.3561,330.5728,31.067,0.02319
48.700,115.5306,330.5768,31.422,0.02261
48.720,115.7039,330.5806,31.196,0.02203
48.740,115.8770,330.5843,31.167,0.02147
48.760,116.0497,330.5879,31.086,0.02090
48.780,116.2222,330.5914,31.066,0.02035
48.800,116.3958,330.5949,31.255,0.01980
48.820,116.5704,330.5982,31.434,0.01927
48.840,116.7449,330.6015,31.408,0.01873
48.860,116.9205,330.6047,31.611,0.01821
48.880,117.0953,330.6078,31.473,0.01769
48.900,117.2705,330.6108,31.537,0.01718
48.920,117.4474,330.6137,31.857,0.01668
48.940,117.6238,330.6166,31.753,0.01619
48.960,117.8004,330.6194,31.790,0.01570
48.980,117.9785,330.6221,32.060,0.01522
49.000,118.1558,330.6247,31.908,0.01475
49.020,118.3331,330.6272,31.920,0.01428
49.040,118.5101,330.6297,31.863,0.01382
49.060,118.6859,330.6320,31.662,0.01337
49.080,118.8622,330.6343,31.735,0.01293
49.100,119.0377,330.6365,31.583,0.01249
49.120,119.2148,330.6386,31.881,0.01207
49.140,119.3919,330.6407,31.884,0.01165
49.160,119.5688,330.6427,31.847,0.01123
49.180,119.7458,330.6446,31.854,0.01083
49.200,119.9228,330.6464,31.873,0.01043
49.220,120.0997,330.6482,31.837,0.01004
49.240,120.2766,330.6499,31.847,0.00965
49.260,120.4530,330.6516,31.743,0.00928
49.280,120.6288,330.6531,31.654,0.00891
49.300,120.8052,330.6546,31.748,0.00855
49.320,120.9794,330.6561,31.364,0.00819
49.340,121.1529,330.6574,31.220,0.00785
49.360,121.3263,330.6587,31.222,0.00751
49.380,121.5001,330.6600,31.283,0.00718
49.400,121.6735,330.6612,31.213,0.00685
49.420,121.8470,330.6623,31.237,0.00654
49.440,122.0202,330.6634,31.175,0.00623
49.460,122.1916,330.6644,30.840,0.00593
49.480,122.3638,330.6654,31.009,0.00563
49.500,122.5364,330.6663,31.057,0.00535
49.520,122.7079,330.6672,30.885,0.00507
49.540,122.8810,330.6680,31.150,0.00480
49.560,123.0547,330.6688,31.272,0.00453
49.580,123.2278,330.6695,31.160,0.00427
49.600,123.4021,330.6702,31.359,0.00402
49.620,123.5768,330.6709,31.456,0.00378
49.640,123.7524,330.6715,31.605,0.00355
49.660,123.9274,330.6721,31.497,0.00332
49.680,124.1018,330.6726,31.397,0.00310
49.700,124.2754,330.6731,31.248,0.00289
49.720,124.4485,330.6736,31.151,0.00269
49.740,124.6192,330.6740,30.735,0.00249
49.760,124.7910,330.6744,30.930,0.00230
49.780,124.9617,330.6748,30.717,0.00212
49.800,125.1329,330.6751,30.820,0.00194
49.820,125.3028,330.6754,30.586,0.00178
49.840,125.4729,330.6757,30.607,0.00162
49.860,125.6417,330.6759,30.393,0.00147
49.880,125.8105,330.6762,30.389,0.00132
49.900,125.9778,330.6763,30.101,0.00118
49.920,126.1444,330.6765,29.995,0.00105
49.940,126.3117,330.6767,30.113,0.00093
49.960,126.4792,330.6768,30.152,0.00082
49.980,126.6469,330.6769,30.183,0.00071
50.000,126.8137,330.6770,30.028,0.00061
50.020,126.9783,330.6771,29.633,0.00052
50.040,127.1421,330.6772,29.472,0.00043
50.060,127.3053,330.6773,29.380,0.00036
50.080,127.4700,330.6773,29.646,0.00029
50.100,127.6353,330.6773,29.749,0.00023
50.120,127.8009,330.6774,29.806,0.00017
50.140,127.9659,330.6774,29.701,0.00012
50.160,128.1301,330.6774,29.570,0.00008
50.180,128.2951,330.6774,29.685,0.00005
50.200,128.4596,330.6774,29.618,0.00003
50.220,128.6238,330.6774,29.557,0.00001
50.240,128.7899,330.6774,29.903,0.00000
50.260,128.9551,330.6774,29.726,-0.00000
50.280,129.1199,330.6774,29.675,0.00000
50.300,129.2846,330.6774,29.630,0.00002
50.320,129.4485,330.6774,29.513,0.00004
50.340,129.6111,330.6774,29.259,0.00007
50.360,129.7749,330.6775,29.488,0.00010
50.380,129.9373,330.6775,29.234,0.00014
50.400,130.0988,330.6775,29.070,0.00019
50.420,130.2606,330.6775,29.116,0.00025
50.440,130.4211,330.6776,28.893,0.00032
50.460,130.5814,330.6777,28.865,0.00039
50.480,130.7415,330.6777,28.818,0.00047
50.500,130.9014,330.6778,28.776,0.00056
50.520,131.0611,330.6779,28.751,0.00065
50.540,131.2194,330.6781,28.497,0.00076
50.560,131.3772,330.6782,28.398,0.00087
50.580,131.5363,330.6783,28.629,0.00099
50.600,131.6965,330.6785,28.839,0.00111
50.620,131.8561,330.6787,28.734,0.00124
50.640,132.0168,330.6789,28.930,0.00138
50.660,132.1766,330.6792,28.760,0.00153
50.680,132.3350,330.6795,28.515,0.00169
50.700,132.4914,330.6797,28.152,0.00185
50.720,132.6467,330.6801,27.951,0.00202
50.740,132.8024,330.6804,28.034,0.00220
50.760,132.9579,330.6808,27.976,0.00238
50.780,133.1149,330.6812,28.275,0.00258
50.800,133.2729,330.6816,28.426,0.00278
50.820,133.4304,330.6821,28.362,0.00299
50.840,133.5878,330.6826,28.322,0.00320
50.860,133.7449,330.6831,28.283,0.00342
50.880,133.9030,330.6837,28.463,0.00365
50.900,134.0608,330.6843,28.394,0.00389
50.920,134.2185,330.6850,28.391,0.00414
50.940,134.3755,330.6857,28.259,0.00439
50.960,134.5338,330.6864,28.492,0.00465
50.980,134.6917,330.6872,28.430,0.00492
51.000,134.8490,330.6880,28.313,0.00519
51.020,135.0048,330.6888,28.040,0.00547
51.040,135.1615,330.6897,28.213,0.00576
51.060,135.3177,330.6907,28.107,0.00606
51.080,135.4737,330.6917,28.094,0.00637
51.100,135.6294,330.6927,28.020,0.00668
51.120,135.7849,330.6938,27.987,0.00700
51.140,135.9384,330.6949,27.630,0.00733
51.160,136.0911,330.6961,27.489,0.00766
51.180,136.2427,330.6973,27.294,0.00800
51.200,136.3965,330.6986,27.686,0.00835
51.220,136.5517,330.7000,27.928,0.00871
51.240,136.7073,330.7014,28.007,0.00907
51.260,136.8653,330.7029,28.455,0.00945
51.280,137.0247,330.7044,28.685,0.00983
51.300,137.1827,330.7060,28.443,0.01021
51.320,137.3394,330.7077,28.211,0.01061
51.340,137.4964,330.7094,28.259,0.01101
51.360,137.6533,330.7112,28.247,0.01142
51.380,137.8105,330.7131,28.285,0.01183
51.400,137.9668,330.7150,28.137,0.01226
51.420,138.1249,330.7170,28.469,0.01269
51.440,138.2827,330.7191,28.406,0.01313
51.460,138.4416,330.7212,28.607,0.01358
51.480,138.6020,330.7235,28.870,0.01403
51.500,138.7618,330.7258,28.765,0.01449
51.520,138.9221,330.7282,28.868,0.01496
51.540,139.0841,330.7307,29.155,0.01543
51.560,139.2475,330.7333,29.418,0.01592
51.580,139.4117,330.7360,29.553,0.01641
51.600,139.5763,330.7388,29.632,0.01691
51.620,139.7409,330.7417,29.646,0.01741
51.640,139.9069,330.7446,29.875,0.01793
51.660,140.0734,330.7477,29.980,0.01845
51.680,140.2400,330.7509,30.002,0.01897
51.700,140.4062,330.7541,29.917,0.01951
51.720,140.5710,330.7574,29.673,0.02005
51.740,140.7357,330.7608,29.642,0.02060
51.760,140.9022,330.7643,29.978,0.02116
51.780,141.0682,330.7679,29.891,0.02172
51.800,141.2336,330.7716,29.775,0.02229
51.820,141.3987,330.7754,29.732,0.02287
51.840,141.5636,330.7793,29.694,0.02346
51.860,141.7280,330.7832,29.593,0.02405
51.880,141.8930,330.7873,29.709,0.02466
51.900,142.0583,330.7915,29.767,0.02526
51.920,142.2248,330.7958,29.980,0.02588
51.940,142.3919,330.8002,30.089,0.02650
51.960,142.5592,330.8047,30.122,0.02713
51.980,142.7244,330.8093,29.744,0.02777
52.000,142.8898,330.8140,29.779,0.02842
52.020,143.0545,330.8188,29.661,0.02907
52.040,143.2203,330.8238,29.855,0.02973
52.060,143.3861,330.8288,29.869,0.03040
52.080,143.5512,330.8339,29.731,0.03107
52.100,143.7158,330.8392,29.634,0.03175
52.120,143.8791,330.8445,29.417,0.03244
52.140,144.0419,330.8499,29.319,0.03314
52.160,144.2050,330.8554,29.376,0.03384
52.180,144.3693,330.8611,29.588,0.03455
52.200,144.5341,330.8669,29.681,0.03527
52.220,144.6997,330.8728,29.827,0.03600
52.240,144.8662,330.8790,29.987,0.03673
52.260,145.0323,330.8852,29.929,0.03747
52.280,145.1999,330.8916,30.191,0.03822
52.300,145.3662,330.8981,29.947,0.03897
52.320,145.5325,330.9047,29.970,0.03974
52.340,145.6984,330.9114,29.875,0.04051
52.360,145.8622,330.9182,29.521,0.04128
52.380,146.0278,330.9251,29.820,0.04207
52.400,146.1913,330.9322,29.460,0.04286
52.420,146.3555,330.9393,29.584,0.04365
52.440,146.5215,330.9467,29.907,0.04446
52.460,146.6872,330.9542,29.871,0.04527
52.480,146.8529,330.9619,29.850,0.04609
52.500,147.0166,330.9696,29.508,0.04692
52.520,147.1801,330.9774,29.463,0.04775
52.540,147.3451,330.9854,29.724,0.04860
52.560,147.5095,330.9935,29.630,0.04944
52.580,147.6729,331.0018,29.455,0.05030
52.600,147.8340,331.0100,29.038,0.05116
52.620,147.9964,331.0185,29.269,0.05203
52.640,148.1592,331.0271,29.344,0.05291
52.660,148.3217,331.0358,29.289,0.05380
52.680,148.4852,331.0448,29.477,0.05469
52.700,148.6482,331.0539,29.381,0.05559
52.720,148.8108,331.0630,29.321,0.05649
52.740,148.9756,331.0725,29.704,0.05741
52.760,149.1394,331.0821,29.542,0.05833
52.780,149.3035,331.0918,29.595,0.05925
52.800,149.4679,331.1017,29.635,0.06019
52.820,149.6323,331.1118,29.652,0.06113
52.840,149.7967,331.1220,29.653,0.06208
52.860,149.9598,331.1323,29.418,0.06303
52.880,150.1228,331.1427,29.393,0.06400
52.900,150.2855,331.1533,29.350,0.06497
52.920,150.4476,331.1640,29.229,0.06595
52.940,150.6087,331.1748,29.079,0.06693
52.960,150.7689,331.1857,28.899,0.06792
52.980,150.9283,331.1967,28.753,0.06892
53.000,151.0880,331.2079,28.827,0.06993
53.020,151.2478,331.2193,28.834,0.07094
53.040,151.4093,331.2309,29.132,0.07196
53.060,151.5713,331.2428,29.240,0.07298
53.080,151.7327,331.2547,29.133,0.07402
53.100,151.8935,331.2668,29.036,0.07506
53.120,152.0542,331.2791,29.005,0.07611
53.140,152.2145,331.2915,28.942,0.07716
53.160,152.3748,331.3040,28.943,0.07822
53.180,152.5370,331.3169,29.292,0.07929
53.200,152.6991,331.3300,29.265,0.08037
53.220,152.8613,331.3432,29.288,0.08145
53.240,153.0222,331.3565,29.074,0.08254
53.260,153.1817,331.3699,28.804,0.08364
53.280,153.3410,331.3834,28.779,0.08474
53.300,153.4999,331.3971,28.704,0.08585
53.320,153.6590,331.4110,28.741,0.08697
53.340,153.8194,331.4251,28.985,0.08810
53.360,153.9792,331.4394,28.893,0.08923
53.380,154.1384,331.4539,28.770,0.09037
53.400,154.2986,331.4686,28.946,0.09151
53.420,154.4582,331.4834,28.867,0.09266
53.440,154.6180,331.4984,28.878,0.09382
53.460,154.7776,331.5136,28.859,0.09499
53.480,154.9390,331.5292,29.197,0.09616
53.500,155.0988,331.5448,28.894,0.09734
53.520,155.2577,331.5605,28.746,0.09853
53.540,155.4173,331.5765,28.863,0.09972
53.560,155.5780,331.5928,29.072,0.10093
53.580,155.7376,331.6091,28.887,0.10213
53.600,155.8984,331.6258,29.099,0.10335
53.620,156.0587,331.6426,29.014,0.10457
53.640,156.2183,331.6596,28.884,0.10580
53.660,156.3772,331.6767,28.770,0.10703
53.680,156.5365,331.6940,28.834,0.10827
53.700,156.6962,331.7115,28.921,0.10952
53.720,156.8550,331.7292,28.764,0.11078
53.740,157.0140,331.7471,28.801,0.11204
53.760,157.1726,331.7651,28.732,0.11331
53.780,157.3300,331.7832,28.517,0.11459
53.800,157.4890,331.8018,28.822,0.11587
53.820,157.6471,331.8204,28.648,0.11716
53.840,157.8052,331.8392,28.666,0.11845
53.860,157.9622,331.8581,28.456,0.11976
53.880,158.1187,331.8771,28.379,0.12107
53.900,158.2753,331.8964,28.395,0.12238
53.920,158.4320,331.9158,28.424,0.12371
53.940,158.5876,331.9354,28.240,0.12504
53.960,158.7431,331.9552,28.218,0.12637
53.980,158.8990,331.9752,28.281,0.12772
54.000,159.0563,331.9956,28.548,0.12907
54.020,159.2143,332.0163,28.692,0.13042
54.040,159.3734,332.0374,28.885,0.13179
54.060,159.5331,332.0588,28.999,0.13316
54.080,159.6921,332.0803,28.879,0.13453
54.100,159.8507,332.1020,28.820,0.13592
54.120,160.0102,332.1241,28.983,0.13731
54.140,160.1690,332.1462,28.859,0.13871
54.160,160.3266,332.1685,28.658,0.14011
54.180,160.4842,332.1909,28.650,0.14152
54.200,160.6400,332.2133,28.323,0.14294
54.220,160.7949,332.2358,28.182,0.14436
54.240,160.9487,332.2584,27.977,0.14579
54.260,161.1020,332.2812,27.902,0.14723
54.280,161.2566,332.3043,28.139,0.14867
54.300,161.4135,332.3280,28.556,0.15012
54.320,161.5709,332.3521,28.663,0.15157
54.340,161.7273,332.3762,28.490,0.15304
54.360,161.8844,332.4007,28.621,0.15451
54.380,162.0419,332.4255,28.697,0.15598
54.400,162.1988,332.4504,28.589,0.15746
54.420,162.3565,332.4756,28.747,0.15895
54.440,162.5136,332.5011,28.660,0.16045
54.460,162.6702,332.5267,28.556,0.16195
54.480,162.8268,332.5525,28.566,0.16346
54.500,162.9840,332.5787,28.690,0.16497
54.520,163.1408,332.6050,28.623,0.16649
54.540,163.2980,332.6317,28.687,0.16802
54.560,163.4533,332.6583,28.358,0.16956
54.580,163.6088,332.6851,28.411,0.17110
54.600,163.7638,332.7122,28.324,0.17264
54.620,163.9183,332.7393,28.230,0.17420
54.640,164.0702,332.7663,27.776,0.17576
54.660,164.2207,332.7933,27.515,0.17732
54.680,164.3694,332.8202,27.201,0.17890
54.700,164.5186,332.8474,27.310,0.18048
54.720,164.6669,332.8747,27.144,0.18206
54.740,164.8155,332.9023,27.193,0.18365
54.760,164.9646,332.9303,27.311,0.18525
54.780,165.1132,332.9583,27.213,0.18686
54.800,165.2606,332.9865,27.028,0.18847
54.820,165.4093,333.0151,27.246,0.19008
54.840,165.5581,333.0440,27.293,0.19171
54.860,165.7057,333.0729,27.071,0.19334
54.880,165.8538,333.1021,27.158,0.19497
54.900,166.0011,333.1314,27.038,0.19662
54.920,166.1488,333.1611,27.122,0.19826
54.940,166.2973,333.1912,27.271,0.19992
54.960,166.4449,333.2214,27.124,0.20158
54.980,166.5930,333.2519,27.212,0.20325
55.000,166.7381,333.2820,26.670,0.20492
55.020,166.8836,333.3125,26.769,0.20660
55.040,167.0272,333.3429,26.416,0.20829
55.060,167.1732,333.3740,26.870,0.20998
55.080,167.3195,333.4054,26.934,0.21168
55.100,167.4651,333.4370,26.824,0.21338
55.120,167.6118,333.4690,27.028,0.21509
55.140,167.7577,333.5012,26.886,0.21681
55.160,167.9036,333.5336,26.908,0.21853
55.180,168.0492,333.5662,26.857,0.22026
55.200,168.1948,333.5990,26.857,0.22200
55.220,168.3397,333.6320,26.756,0.22374
55.240,168.4850,333.6653,26.835,0.22549
55.260,168.6295,333.6988,26.702,0.22724
55.280,168.7741,333.7325,26.722,0.22900
55.300,168.9193,333.7666,26.835,0.23077
55.320,169.0638,333.8008,26.728,0.23254
55.340,169.2090,333.8355,26.878,0.23432
55.360,169.3546,333.8705,26.966,0.23610
55.380,169.5000,333.9057,26.913,0.23789
55.400,169.6447,333.9411,26.820,0.23968
55.420,169.7893,333.9767,26.811,0.24149
55.440,169.9335,334.0125,26.730,0.24329
55.460,170.0770,334.0484,26.637,0.24511
55.480,170.2204,334.0845,26.613,0.24693
55.500,170.3635,334.1209,26.575,0.24875
55.520,170.5066,334.1575,26.595,0.25059
55.540,170.6510,334.1948,26.850,0.25242
55.560,170.7963,334.2325,27.014,0.25427
55.580,170.9423,334.2708,27.167,0.25612
55.600,171.0887,334.3094,27.260,0.25797
55.620,171.2345,334.3482,27.152,0.25983
55.640,171.3792,334.3869,26.961,0.26170
55.660,171.5236,334.4259,26.920,0.26357
55.680,171.6691,334.4654,27.133,0.26545
55.700,171.8156,334.5056,27.349,0.26734
55.720,171.9607,334.5456,27.087,0.26923
55.740,172.1039,334.5854,26.767,0.27113
55.760,172.2487,334.6260,27.069,0.27303
55.780,172.3948,334.6672,27.325,0.27494
55.800,172.5403,334.7085,27.212,0.27685
55.820,172.6855,334.7501,27.199,0.27877
55.840,172.8308,334.7920,27.208,0.28069
55.860,172.9770,334.8344,27.406,0.28263
55.880,173.1227,334.8770,27.318,0.28456
55.900,173.2688,334.9201,27.425,0.28650
55.920,173.4151,334.9635,27.474,0.28845
55.940,173.5617,335.0073,27.528,0.29041
55.960,173.7091,335.0517,27.718,0.29237
55.980,173.8566,335.0964,27.744,0.29433
56.000,174.0028,335.1410,27.514,0.29630
56.020,174.1498,335.1862,27.676,0.29828
56.040,174.2962,335.2315,27.588,0.30026
56.060,174.4434,335.2774,27.750,0.30225
56.080,174.5907,335.3237,27.798,0.30424
56.100,174.7370,335.3700,27.622,0.30624
56.120,174.8835,335.4166,27.668,0.30825
56.140,175.0293,335.4633,27.553,0.31026
56.160,175.1752,335.5104,27.602,0.31227
56.180,175.3206,335.5577,27.529,0.31429
56.200,175.4669,335.6056,27.711,0.31632
56.220,175.6125,335.6536,27.583,0.31835
56.240,175.7576,335.7017,27.517,0.32039
56.260,175.9019,335.7499,27.391,0.32243
56.280,176.0454,335.7982,27.248,0.32448
56.300,176.1885,335.8467,27.199,0.32654
56.320,176.3317,335.8955,27.238,0.32860
56.340,176.4754,335.9448,27.339,0.33066
56.360,176.6190,335.9944,27.348,0.33273
56.380,176.7620,336.0442,27.266,0.33481
56.400,176.9035,336.0938,26.985,0.33689
56.420,177.0458,336.1439,27.155,0.33898
56.440,177.1875,336.1942,27.064,0.34107
56.460,177.3295,336.2449,27.136,0.34317
56.480,177.4703,336.2956,26.944,0.34527
56.500,177.6125,336.3471,27.217,0.34738
56.520,177.7552,336.3991,27.341,0.34949
56.540,177.8970,336.4511,27.181,0.35161
56.560,178.0390,336.5035,27.244,0.35374
56.580,178.1821,336.5567,27.485,0.35587
56.600,178.3249,336.6102,27.454,0.35800
56.620,178.4661,336.6633,27.147,0.36014
56.640,178.6075,336.7169,27.230,0.36229
56.660,178.7506,336.7715,27.562,0.36444
56.680,178.8921,336.8258,27.275,0.36659
56.700,179.0344,336.8808,27.459,0.36875
56.720,179.1763,336.9360,27.417,0.37092
56.740,179.3181,336.9915,27.401,0.37309
56.760,179.4599,337.0474,27.435,0.37527
56.780,179.6016,337.1036,27.437,0.37745
56.800,179.7440,337.1604,27.593,0.37964
56.820,179.8851,337.2170,27.383,0.38183
56.840,180.0261,337.2740,27.368,0.38403
56.860,180.1661,337.3309,27.199,0.38623
56.880,180.3055,337.3880,27.107,0.38844
56.900,180.4475,337.4464,27.642,0.39065
56.920,180.5885,337.5049,27.490,0.39287
56.940,180.7299,337.5639,27.571,0.39509
56.960,180.8714,337.6233,27.626,0.39732
56.980,181.0111,337.6822,27.280,0.39955
57.000,181.1495,337.7410,27.074,0.40179
57.020,181.2861,337.7994,26.747,0.40403
57.040,181.4225,337.8581,26.720,0.40628
57.060,181.5575,337.9166,26.483,0.40853
57.080,181.6916,337.9750,26.321,0.41079
57.100,181.8241,338.0330,26.045,0.41305
57.120,181.9571,338.0917,26.166,0.41532
57.140,182.0905,338.1509,26.274,0.41759
57.160,182.2252,338.2110,26.541,0.41986
57.180,182.3595,338.2713,26.510,0.42215
57.200,182.4944,338.3323,26.642,0.42443
57.220,182.6302,338.3940,26.846,0.42673
57.240,182.7677,338.4569,27.222,0.42902
57.260,182.9039,338.5196,26.997,0.43132
57.280,183.0393,338.5823,26.852,0.43363
57.300,183.1736,338.6449,26.675,0.43594
57.320,183.3066,338.7072,26.425,0.43826
57.340,183.4400,338.7701,26.554,0.44058
57.360,183.5740,338.8336,26.685,0.44290
57.380,183.7065,338.8969,26.433,0.44523
57.400,183.8379,338.9600,26.238,0.44757
57.420,183.9694,339.0235,26.294,0.44991
57.440,184.1004,339.0871,26.206,0.45225
57.460,184.2314,339.1511,26.247,0.45460
57.480,184.3621,339.2154,26.217,0.45695
57.500,184.4936,339.2804,26.408,0.45931
57.520,184.6260,339.3463,26.610,0.46167
57.540,184.7565,339.4116,26.281,0.46404
57.560,184.8882,339.4779,26.525,0.46641
57.580,185.0192,339.5443,26.438,0.46879
57.600,185.1491,339.6104,26.234,0.47117
57.620,185.2793,339.6772,26.343,0.47355
57.640,185.4085,339.7438,26.166,0.47594
57.660,185.5365,339.8101,25.940,0.47834
57.680,185.6639,339.8766,25.878,0.48074
57.700,185.7924,339.9440,26.123,0.48314
57.720,185.9192,340.0109,25.796,0.48555
57.740,186.0448,340.0776,25.608,0.48796
57.760,186.1689,340.1438,25.304,0.49038
57.780,186.2916,340.2097,25.087,0.49280
57.800,186.4141,340.2759,25.060,0.49523
57.820,186.5353,340.3417,24.823,0.49766
57.840,186.6566,340.4080,24.879,0.50009
57.860,186.7778,340.4746,24.898,0.50253
57.880,186.8995,340.5419,25.028,0.50497
57.900,187.0227,340.6104,25.373,0.50742
57.920,187.1449,340.6787,25.195,0.50987
57.940,187.2665,340.7471,25.109,0.51233
57.960,187.3874,340.8155,25.000,0.51479
57.980,187.5077,340.8839,24.919,0.51726
58.000,187.6282,340.9529,24.991,0.51973
58.020,187.7491,341.0224,25.099,0.52220
58.040,187.8693,341.0920,25.008,0.52468
58.060,187.9905,341.1626,25.248,0.52716
58.080,188.1113,341.2333,25.199,0.52964
58.100,188.2319,341.3043,25.178,0.53214
58.120,188.3515,341.3751,25.018,0.53463
58.140,188.4715,341.4466,25.138,0.53713
58.160,188.5919,341.5187,25.272,0.53963
58.180,188.7122,341.5912,25.273,0.54214
58.200,188.8304,341.6628,24.885,0.54465
58.220,188.9483,341.7346,24.841,0.54716
58.240,189.0665,341.8070,24.948,0.54968
58.260,189.1841,341.8795,24.873,0.55221
58.280,189.3015,341.9522,24.856,0.55473
58.300,189.4191,342.0255,24.948,0.55727
58.320,189.5350,342.0982,24.620,0.55980
58.340,189.6514,342.1715,24.764,0.56234
58.360,189.7660,342.2441,24.423,0.56488
58.380,189.8805,342.3171,24.440,0.56743
58.400,189.9953,342.3907,24.543,0.56998
58.420,190.1095,342.4643,24.453,0.57254
58.440,190.2239,342.5384,24.537,0.57510
58.460,190.3385,342.6131,24.626,0.57766
58.480,190.4525,342.6878,24.530,0.58023
58.500,190.5659,342.7626,24.454,0.58280
58.520,190.6798,342.8381,24.599,0.58537
58.540,190.7938,342.9141,24.654,0.58795
58.560,190.9080,342.9907,24.762,0.59053
58.580,191.0225,343.0678,24.836,0.59312
58.600,191.1362,343.1449,24.733,0.59571
58.620,191.2489,343.2217,24.543,0.59830
58.640,191.3605,343.2982,24.359,0.60090
58.660,191.4708,343.3743,24.119,0.60350
58.680,191.5793,343.4495,23.757,0.60611
58.700,191.6871,343.5246,23.651,0.60872
58.720,191.7939,343.5995,23.489,0.61133
58.740,191.9007,343.6747,23.500,0.61394
58.760,192.0070,343.7501,23.459,0.61656
58.780,192.1134,343.8259,23.526,0.61919
58.800,192.2206,343.9027,23.729,0.62181
58.820,192.3267,343.9792,23.553,0.62444
58.840,192.4325,344.0558,23.507,0.62708
58.860,192.5377,344.1325,23.439,0.62972
58.880,192.6421,344.2090,23.282,0.63236
58.900,192.7452,344.2850,23.067,0.63500
58.920,192.8482,344.3613,23.078,0.63765
58.940,192.9513,344.4381,23.125,0.64030
58.960,193.0539,344.5149,23.075,0.64296
58.980,193.1567,344.5924,23.176,0.64562
59.000,193.2596,344.6703,23.233,0.64828
59.020,193.3631,344.7492,23.415,0.65095
59.040,193.4664,344.8283,23.422,0.65362
59.060,193.5696,344.9078,23.450,0.65629
59.080,193.6735,344.9882,23.652,0.65896
59.100,193.7768,345.0687,23.574,0.66164
59.120,193.8803,345.1497,23.657,0.66433
59.140,193.9843,345.2317,23.836,0.66701
59.160,194.0889,345.3144,23.999,0.66970
59.180,194.1938,345.3980,24.149,0.67239
59.200,194.2990,345.4822,24.261,0.67509
59.220,194.4038,345.5666,24.210,0.67779
59.240,194.5091,345.6518,24.388,0.68049
59.260,194.6138,345.7370,24.297,0.68320
59.280,194.7179,345.8222,24.221,0.68591
59.300,194.8217,345.9076,24.183,0.68862
59.320,194.9256,345.9936,24.281,0.69134
59.340,195.0305,346.0809,24.570,0.69405
59.360,195.1362,346.1694,24.808,0.69678
59.380,195.2426,346.2589,25.038,0.69950
59.400,195.3494,346.3492,25.162,0.70223
59.420,195.4559,346.4399,25.190,0.70496
59.440,195.5616,346.5303,25.034,0.70770
59.460,195.6666,346.6207,24.929,0.71043
59.480,195.7715,346.7114,24.954,0.71317
59.500,195.8774,346.8035,25.262,0.71592
59.520,195.9834,346.8962,25.366,0.71866
59.540,196.0895,346.9896,25.433,0.72141
59.560,196.1958,347.0836,25.538,0.72417
59.580,196.3008,347.1769,25.296,0.72692
59.600,196.4051,347.2702,25.177,0.72968
59.620,196.5094,347.3641,25.270,0.73244
59.640,196.6143,347.4589,25.455,0.73521
59.660,196.7185,347.5537,25.348,0.73797
59.680,196.8229,347.6491,25.449,0.74074
59.700,196.9255,347.7435,25.110,0.74352
59.720,197.0283,347.8386,25.201,0.74629
59.740,197.1319,347.9349,25.458,0.74907
59.760,197.2351,348.0313,25.422,0.75185
59.780,197.3375,348.1276,25.311,0.75464
59.800,197.4416,348.2261,25.792,0.75742
59.820,197.5455,348.3249,25.801,0.76021
59.840,197.6501,348.4249,26.050,0.76301
59.860,197.7540,348.5247,25.933,0.76580
59.880,197.8567,348.6241,25.720,0.76860
59.900,197.9580,348.7226,25.444,0.77140
59.920,198.0598,348.8221,25.624,0.77420
59.940,198.1601,348.9208,25.325,0.77701
59.960,198.2587,349.0183,24.966,0.77982
59.980,198.3566,349.1157,24.856,0.78263
